,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Document,Topic,Name,Top_n_words,Probability,Representative_document,original_text,clean_text,created_at
29366,29366,29366,29366,89010,article,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,1.0,True,I like this article.... have a little read. https://t.co/KTDCZ2QGBl,i like this article have a little read ,2020-12-23 08:33:47+00:00
29367,29367,29367,29367,109185,morning kenny today visit father shopping,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@kennygibsonnhs @LindaChibuzor @4AdsthePoet @NorthwayRuth @irisbenson100 @jomwlever @NickiSparling1 @C_Carmichael83 @OOhhMatron @richardlittleda @lynnturner31 @dmonty007 @kwelsh1 @oldnanchris @CalvinMoorley @The_Debs_Effect @TinaSouth3 @nikki_ledingham @reboverend_RNc @JackieSmith_nmc @Ewout1985 @Louise90999815 @jcstaff_ @JennytheM @DrJude_G @KathEvans2 @Lodge4Betty @Cosmicwomble @KateSlater2 @warnetony @MAAPPUK @StNurseProject @HorizonsNHS @paularich1977 @FabNHSStuff @actionhappiness @WeRGlobalNurses @WeNurses @iHealthVisiting @MidwivesRCM @RoyLilley @gbtpo @amelia_tickell @ShaneTickell @Fabchange2020 @mazfaeelgin @DavidLeanLeano @JR_MerseyCare Good morning Kenny and all #earlyrisersclub I will be celebrating my eldest sons 22nd birthday today 🎂🎁🎈after a quick visit to deliver my Father his shopping for the next few days. Stay safe 💖🥰,                                                good morning kenny and all  i will be celebrating my eldest sons birthday today after a quick visit to deliver my father his shopping for the next few days stay safe ,2020-12-23 08:35:02+00:00
29368,29368,29368,29368,89009,meeeee,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,0.8760814832150547,False,@DrAdamLawton @DrReeceThomas Meeeee,  meeeee,2020-12-23 08:38:21+00:00
29369,29369,29369,29369,105507,bronze food life school food menu school food standard,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9142384319746146,False,".@WarringtonBC have renewed their Bronze Food for Life Served Here award in 70 of their schools! We're proud to continue working with them as they serve delicious, healthy food, using menus inspected against the School Food Standards.👍 Find out more: https://t.co/syxUYJ2XVC https://t.co/aE3cdCrGV3", have renewed their bronze food for life served here award in of their schools we're proud to continue working with them as they serve delicious healthy food using menus inspected against the school food standards find out more  ,2020-12-23 09:15:06+00:00
29370,29370,29370,29370,5485,announcement placement team friday trust collection,2,2_shift_night_tonight_match,shift - night - tonight - match - ward - sleep - game - bless - emotion - today,0.0141681096603779,False,"@nicdanforth Yes Nic, I think the last announcement from the placement team on Friday had a bit about this. Your trust will be contacting you to arrange collection.", yes nic i think the last announcement from the placement team on friday had a bit about this your trust will be contacting you to arrange collection,2020-12-23 09:21:11+00:00
29371,29371,29371,29371,6023,christmas,9,9_friend_kenny_home_point,friend - kenny - home - point - morning - people - mate - message - bloody - reply,0.6062045675453572,False,@davrmoi A Safe Happy Christmas to you yours also Moira😊🌲, a safe happy christmas to you yours also moira,2020-12-23 09:32:18+00:00
29372,29372,29372,29372,48433,cool yesterday today christmas surge surge hope,1,1_thank_enjoy_brilliant_support,thank - enjoy - brilliant - support - thankyou - whoop - jackie - yeah - thanks - help,0.8797458990628452,False,"@queenofironyRN Cool! I did it yesterday too, doing so again today. Got my 1st dose. Hope the Christmas surge will be the last. I am not hopeful that we will avoid that surge, but if it’s the last, at least there is hope.", cool i did it yesterday too doing so again today got my dose hope the christmas surge will be the last i am not hopeful that we will avoid that surge but if it’s the last at least there is hope,2020-12-23 10:44:48+00:00
29373,29373,29373,29373,48432,student shortage professional role perspective idea covid,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0397338263208453,False,"Yes! (Including Med students) They are essential to healthcare, especially now, not only as the shortage is exacerbated, they are the future professionals in the role, and even now they bring in new perspective and ideas. We need them protected from COVID. https://t.co/S0KhG8AUhy",yes including med students they are essential to healthcare especially now not only as the shortage is exacerbated they are the future professionals in the role and even now they bring in new perspective and ideas we need them protected from covid ,2020-12-23 10:54:24+00:00
29374,29374,29374,29374,90347,head hair,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@pete5567hall Fantastic head of hair💙, fantastic head of hair,2020-12-23 10:56:14+00:00
29375,29375,29375,29375,105506,plan year surprise people length,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"With many of us unable to carry out our Xmas plans this year, it's no surprise that many of us are worried about our loved ones feeling lonely. People are going to great lengths to stay connected. What are you doing to keep in touch? #FFLGetTogethers https://t.co/a2h0X0JgWK",with many of us unable to carry out our xmas plans this year it's no surprise that many of us are worried about our loved ones feeling lonely people are going to great lengths to stay connected what are you doing to keep in touch  ,2020-12-23 11:00:14+00:00
29376,29376,29376,29376,47131,rain virus,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@MrNickKnowles Just wish all this rain would wash away the virus 🦠 🥰, just wish all this rain would wash away the virus  ,2020-12-23 11:45:52+00:00
29377,29377,29377,29377,124034,year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4222467777562723,False,@4AdsthePoet @NHS_RobW @KathEvans2 @Glos_CareCEO @JennytheM @RoaringNurse @PaulJThinks @pauljebb1 @LisaSaysThis @NHS_Dean @kirsti79 @gourmetpenguin @WeNurses @WendyJNicholson @WhoseShoes @AgencyNurse @warnetony @LucyAlexandria @HorizonsNHS @NHSEngland @NHSConfed @NHSEmployers It was a really special day. Hard to believe it was 6 years ago.,                      it was a really special day hard to believe it was years ago,2020-12-23 11:57:02+00:00
29378,29378,29378,29378,40926,follower towards goal worker hand care package,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.5438848984861481,False,"If any of my lovely followers can spare £1 to donate towards my fundraising goal of £100 for NHS and Key Workers, to provide little hand care packages I would be eternally grateful",if any of my lovely followers can spare  to donate towards my fundraising goal of  for nhs and key workers to provide little hand care packages i would be eternally grateful,2020-12-23 12:18:11+00:00
29379,29379,29379,29379,65223,minute minute saving time money,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,No minute like the last minute! --&gt; Big savings on CE - save time money PLUS - The Best of 2020 https://t.co/8gT75JyWW1 https://t.co/NClV6jatLK,no minute like the last minute gt big savings on ce  save time money plus  the best of  ,2020-12-23 12:32:15+00:00
29380,29380,29380,29380,6022,printer,5,5_birthday_heart_dance_treat,birthday - heart - dance - treat - miss - pizza - wish - failure - instagram - skye,1.0,False,@credland_nicki @MattHancock They've wheeled that 3D printer out again Nicki @credland_nicki 😉🙄,  they've wheeled that printer out again nicki  ,2020-12-23 13:19:47+00:00
29381,29381,29381,29381,89008,birthday,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.5622044925360609,True,@houndkirk Happy birthday!!, happy birthday,2020-12-23 13:19:55+00:00
29382,29382,29382,29382,84389,everything sight,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.8542675172213842,False,Washing everything in sight. https://t.co/K4DZWyFs5K,washing everything in sight ,2020-12-23 13:42:22+00:00
29383,29383,29383,29383,105505,brew,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7682318199728221,False,@gaydarke @etsteas Perfect brew for getting festive! 🎄#joyinateacup #cupofthanks,  perfect brew for getting festive  ,2020-12-23 13:51:02+00:00
29384,29384,29384,29384,105504,borough barking dagenham silver food life commitment farmer ingredient region,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1436189797502535,False,London Borough of Barking and Dagenham have renewed their Silver Food for Life Served Here award! They continue to show their commitment to supporting British farmers by cooking ingredients grown in the UK local region 🥦🚜 Find out more about FFLSH: https://t.co/gR87CLgyAM https://t.co/LM0MyitYB4,london borough of barking and dagenham have renewed their silver food for life served here award they continue to show their commitment to supporting british farmers by cooking ingredients grown in the uk local region  find out more about fflsh  ,2020-12-23 14:15:12+00:00
29385,29385,29385,29385,88066,student,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,@genomicsedu As a student would I be able to purchase one of these?, as a student would i be able to purchase one of these,2020-12-23 14:22:32+00:00
29386,29386,29386,29386,65222,holiday,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4794679949434142,False,Staying Safe While Staying Connected During the Holidays https://t.co/EBnEjFx8kW,staying safe while staying connected during the holidays ,2020-12-23 15:15:40+00:00
29387,29387,29387,29387,6021,organisation injury trauma brenda creaney carol diffin,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.6237188485625561,False,This is a really important finding @ProfNGreenberg all the more important for our NHS organisations to be moral distress/moral injury aware trauma informed @drcathyjack Brenda Creaney @jacquik2114 @cshannon1971 Carol Diffin @brendanmccon @MeekinSarah @JBrown36951505 https://t.co/TGL9rhwMs7,this is a really important finding  all the more important for our nhs organisations to be moral distressmoral injury aware trauma informed  brenda creaney   carol diffin    ,2020-12-23 15:28:34+00:00
29388,29388,29388,29388,62074,vaccination tomorrow,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,I get my Covid vaccination tomorrow 💁🏼‍♀️💁🏼‍♀️ #CovidVaccine #COVID19,i get my covid vaccination tomorrow   ,2020-12-23 15:32:03+00:00
29389,29389,29389,29389,65221,team nursing model,3,3_congratulation_luck_award_jenny,congratulation - luck - award - jenny - achievement - team - winner - congrats - hero - football,0.8878455157823941,False,Team Nursing Model https://t.co/G1unYsdfQ8,team nursing model ,2020-12-23 15:33:00+00:00
29390,29390,29390,29390,65220,care adultgerontology nurse practitioner family nurse practitioner year,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5718538508813803,False,Primary Care Adult/Gerontology Nurse Practitioner Family Nurse Practitioner 75.85 CH/32.25 APH - $39.95/yearhttp://ow.ly/PUsY50CP3kS https://t.co/UpY4Dq7DKu,primary care adultgerontology nurse practitioner family nurse practitioner ch aph  year ,2020-12-23 15:40:06+00:00
29391,29391,29391,29391,65219,burnout injury health care today,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Beyond Burnout – The Moral Injury of Health Care Today https://t.co/OpoK0tUZXn,beyond burnout  the moral injury of health care today ,2020-12-23 15:41:00+00:00
29392,29392,29392,29392,84388,time,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,True,Not this time. https://t.co/s6kiKP9NLY,not this time ,2020-12-23 15:50:02+00:00
29393,29393,29393,29393,105503,school year caterer organiser partner thank food circumstance break medium,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5151864527110154,False,"We are so proud of our schools, early years settings, caterers and #FFLGetTogethers organisers partners 🙌 Thank you for continuing to make good food available and enjoyed by all in difficult circumstances. We are taking a festive break from social media - see you in 2021! https://t.co/55hMWFtkbn",we are so proud of our schools early years settings caterers and  organisers partners  thank you for continuing to make good food available and enjoyed by all in difficult circumstances we are taking a festive break from social media  see you in ,2020-12-23 15:50:03+00:00
29394,29394,29394,29394,90806,covid,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,0.7328399582348087,False,Covid can do one,covid can do one,2020-12-23 15:59:22+00:00
29395,29395,29395,29395,29485,face disregard nurse safety nurse joaquin county california october protection,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"In the face of overwhelming disregard for nurse and patient safety, the nurses of San Joaquin and Alameda counties in Northern California went on #RNstrike in October to demand the protections we need to fight #Covid19! https://t.co/2IDEoqCzgM",in the face of overwhelming disregard for nurse and patient safety the nurses of san joaquin and alameda counties in northern california went on  in october to demand the protections we need to fight  ,2020-12-23 17:00:23+00:00
29396,29396,29396,29396,30865,broody skyline oasis calm tranquility today,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,A broody skyline at the People’s Gardens @phoenixparkopw - such a lovely oasis of calm and tranquility today ❤️ https://t.co/azRkT0qVDd,a broody skyline at the people’s gardens   such a lovely oasis of calm and tranquility today  ,2020-12-23 17:53:05+00:00
29397,29397,29397,29397,43182,person,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.045728234133978,True,one person unfollowed me // automatically checked by https://t.co/yoeTiKBruy,one person unfollowed me  automatically checked by ,2020-12-23 18:40:30+00:00
29398,29398,29398,29398,85707,merry xmas husband card,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.814943588117824,False,@lllMIKEIII My dad got my mum a merry Xmas to my husband card once 🤷🏻‍♂️, my dad got my mum a merry xmas to my husband card once ,2020-12-23 18:57:38+00:00
29399,29399,29399,29399,36712,appointment assessment month sunday appointment week,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,My appointment for cochlear implant assessment was supposed to be taking 6 months to happen but after replying to them on sunday I have an appointment in 2 weeks 😳,my appointment for cochlear implant assessment was supposed to be taking months to happen but after replying to them on sunday i have an appointment in weeks ,2020-12-23 19:12:52+00:00
29400,29400,29400,29400,30864,sister betty today reason birthday child smile glance gift glimpse living,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"My sister Betty is no longer with us, but today still belongs to her She gave us the best reason to celebrate her birthday - her amazing children - with eyes and smiles just like hers and an occasional glance with the best gift of all, a glimpse of her living on in all of them ❤️ https://t.co/u9bOapkJf7",my sister betty is no longer with us but today still belongs to her she gave us the best reason to celebrate her birthday  her amazing children  with eyes and smiles just like hers and an occasional glance with the best gift of all a glimpse of her living on in all of them  ,2020-12-23 19:29:39+00:00
29401,29401,29401,29401,36711,candidate assessment,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.9723604083878162,False,@kikerd Really? I might not be a candidate this is an initial assessment to see if one would help, really i might not be a candidate this is an initial assessment to see if one would help,2020-12-23 19:42:35+00:00
29402,29402,29402,29402,36710,finding parking hospital appointment,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.103520899884271,False,@kikerd I am more worried about the finding and parking at the hospital than the appointment 😆, i am more worried about the finding and parking at the hospital than the appointment ,2020-12-23 19:43:27+00:00
29403,29403,29403,29403,87428,nanna mother,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.3234221202113059,False,Nannas are super mothers https://t.co/CkcXrJ8wpY,nannas are super mothers ,2020-12-23 20:23:54+00:00
29404,29404,29404,29404,54721,sheer hardness energy change world nursing,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Absolutely love my job even if I do cry every day at the sheer hardness and emotional energy it requires I wouldn’t change it for the world ICU nursing for the win,absolutely love my job even if i do cry every day at the sheer hardness and emotional energy it requires i wouldn’t change it for the world icu nursing for the win,2020-12-23 20:45:08+00:00
29405,29405,29405,29405,6020,gratitude family,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.9633179400969036,False,"@DrJessIsomMDMPH Love, gratitude, alignment, family", love gratitude alignment family,2020-12-23 21:00:01+00:00
29406,29406,29406,29406,47130,police,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,It’s NOT the polices fault please don’t treat them like this https://t.co/2szRBH3sPb,it’s not the polices fault please don’t treat them like this ,2020-12-23 21:11:40+00:00
29407,29407,29407,29407,62073,makeup,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,That eye makeup though 😍🔥🔥 https://t.co/DNPDrUmHti,that eye makeup though  ,2020-12-23 21:19:29+00:00
29408,29408,29408,29408,6019,thank change framework paper journey covid training support care brenda creaney,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Thank you for sharing @helenbevan. This transformational change storytelling framework could guide our paper of our journey of covid-19 training support at Nightingale Critical Care @Obie1Janet at Brenda Creaney @Taraclinton2 @PamO890 @ruth_mclarnon @MrsK78 @wendyrea12 https://t.co/7peRiOHpZ5,thank you for sharing  this transformational change storytelling framework could guide our paper of our journey of covid training support at nightingale critical care  at brenda creaney      ,2020-12-23 21:23:07+00:00
29409,29409,29409,29409,129809,time help,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@SlaneyMiles Every time I read it. Can’t help but sing it 🤣🤣🤣, every time i read it can’t help but sing it ,2020-12-23 21:34:18+00:00
29410,29410,29410,29410,124033,echo scotty,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@littlemisszep @johnwalsh88 @ScottybooSb I’ll echo that. You can easily do this, Scotty. Let me know if I can help",   i’ll echo that you can easily do this scotty let me know if i can help,2020-12-23 23:28:41+00:00
29411,29411,29411,29411,118350,prospect,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"@deputy26mcsd This definitely is a very good prospect, Billy! Looks real good! 🙏🙏🙏", this definitely is a very good prospect billy looks real good ,2020-12-23 23:31:16+00:00
29412,29412,29412,29412,56830,care home land duty support,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"Bad day at Care Home Land. On duty day, need hugs and support to get me through as im already exhsusted #nurse #Nursing",bad day at care home land on duty day need hugs and support to get me through as im already exhsusted  ,2020-12-23 23:34:36+00:00
29413,29413,29413,29413,56829,self blood death religion,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7652349395673957,False,@ZazzyAustin @atheistic_1 @ReillyOToole1 @AustinStevensMI @ChristianPost Oh fuck off you sanctimonious self centred twat. Keep your blood focused death religion to yourself,     oh fuck off you sanctimonious self centred twat keep your blood focused death religion to yourself,2020-12-23 23:36:59+00:00
29414,29414,29414,29414,56828,feel christmassy believer fucking believer world death destruction harm human shit,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"I dont feel at all 'christmassy'. Not a believer in that fucking invented christ, nor a believer in an inherent 'good' iin the world. I've seen too much death, destruction and harm perpetrated by humans to believe a fucking 'god' gives a shit about us.",i dont feel at all christmassy not a believer in that fucking invented christ nor a believer in an inherent good iin the world i've seen too much death destruction and harm perpetrated by humans to believe a fucking god gives a shit about us,2020-12-23 23:42:47+00:00
29415,29415,29415,29415,56827,yeah others time home skill language hand nobody,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"Yeah. Im a nurse, ive worked through every fucking lockdown while others got to enjoy the time spent at home, learning a new skill, a new language, we kept you fucking safe and watched you die, holding your hands while nobody else could or would. Kept you going",yeah im a nurse ive worked through every fucking lockdown while others got to enjoy the time spent at home learning a new skill a new language we kept you fucking safe and watched you die holding your hands while nobody else could or would kept you going,2020-12-23 23:46:13+00:00
29416,29416,29416,29416,56826,world,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5344264416461025,False,Cared for you while the world complsined,cared for you while the world complsined,2020-12-23 23:46:45+00:00
29417,29417,29417,29417,56825,doctor nurse scientist,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.2268414491240212,False,"No one is listening, what will happen when the Doctors, nurses ans scientists tell you we have had enough?",no one is listening what will happen when the doctors nurses ans scientists tell you we have had enough,2020-12-23 23:49:26+00:00
29418,29418,29418,29418,56824,home,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,True,"@Weesmasher81 @chrischirp We are all demotivated, NHS or not, Care and nursing homes ate demotivated too",  we are all demotivated nhs or not care and nursing homes ate demotivated too,2020-12-23 23:53:41+00:00
29419,29419,29419,29419,87427,tail prep,4,4_thanks_follow_work_welcome,thanks - follow - work - welcome - wait - rest - glad - anything - dream - fire,1.0,False,@NeilMcMahon I have 2x top tail No bigger bu the prep is 'outstanding', i have top tail no bigger bu the prep is outstanding,2020-12-23 23:54:25+00:00
29420,29420,29420,29420,87426,student participant type study bathing procedure power deferential faculty student consent,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@jclinnursing @debraejackson Am I the only one who is uncomfortable with nursing students being participants in this type of study? Bathing is a highly personal procedure How does the power deferential between Faculty students impact on freely given informed consent?,  am i the only one who is uncomfortable with nursing students being participants in this type of study bathing is a highly personal procedure how does the power deferential between faculty students impact on freely given informed consent,2020-12-24 00:03:46+00:00
29421,29421,29421,29421,87425,case time correction apology,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7114340096286024,False,"@guardian just in case, the time for a correction apology was 11hrs ago https://t.co/Kz0E781Oca", just in case the time for a correction apology was ago ,2020-12-24 00:53:51+00:00
29422,29422,29422,29422,29484,victory protest union nurse center application waiver ratio,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.978270275456576,False,"VICTORY: Following fierce protest from union nurses, @UCSFHospitals and @SutterHealth California Pacific Medical Center have announced they are RESCINDING their applications for waivers of state-mandated nurse-to-patient staffing ratios! #SafeStaffing #1u https://t.co/Gf8kVnUiPw",victory following fierce protest from union nurses  and  california pacific medical center have announced they are rescinding their applications for waivers of statemandated nursetopatient staffing ratios   ,2020-12-24 00:55:51+00:00
29423,29423,29423,29423,69867,dietitian,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,@GillianMcKeith They don’t want you to know what Registered Dietitians know and promote?!!, they don’t want you to know what registered dietitians know and promote,2020-12-24 02:42:45+00:00
29424,29424,29424,29424,129808,christmas,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0912089544098453,False,Can’t believe it’s Christmas Eve. 🎄🎅🏻 https://t.co/fzfnTIXYA7,can’t believe it’s christmas eve  ,2020-12-24 06:42:21+00:00
29425,29425,29425,29425,109184,hope time self care relaxation holiday weekend,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4998372581205771,False,@kennygibsonnhs @LindaChibuzor @4AdsthePoet @NorthwayRuth @irisbenson100 @jomwlever @NickiSparling1 @C_Carmichael83 @OOhhMatron @richardlittleda @lynnturner31 @dmonty007 @kwelsh1 @oldnanchris @CalvinMoorley @The_Debs_Effect @TinaSouth3 @nikki_ledingham @reboverend_RNc @JackieSmith_nmc @Ewout1985 @Louise90999815 @jcstaff_ @JennytheM @DrJude_G @KathEvans2 @Lodge4Betty @Cosmicwomble @KateSlater2 @warnetony @MAAPPUK @StNurseProject @HorizonsNHS @paularich1977 @FabNHSStuff @actionhappiness @WeRGlobalNurses @WeNurses @iHealthVisiting @MidwivesRCM @RoyLilley @gbtpo @amelia_tickell @ShaneTickell @Fabchange2020 @mazfaeelgin @DavidLeanLeano @JR_MerseyCare Whizzing through on my way to work. Wishing all #earlyrisersclub a great day ahead the hope that you all have some time for self care relaxation over this coming holiday weekend. #KindnessMatters #selfcare #pinksocks https://t.co/U6vCiP7HMl,                                                whizzing through on my way to work wishing all  a great day ahead the hope that you all have some time for self care relaxation over this coming holiday weekend    ,2020-12-24 06:56:14+00:00
29426,29426,29426,29426,121198,matter year philosophy cheer love nothing christmas friend,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,"No matter what Christmas looks like this year, the main philosophy is to spread good cheer and lots of love, and there is nothing that can stop that!! So merry Christmas Eve my friends. #sendinglotsaluv 💕💕💕💕 https://t.co/1NqlXnjbPa",no matter what christmas looks like this year the main philosophy is to spread good cheer and lots of love and there is nothing that can stop that so merry christmas eve my friends   ,2020-12-24 08:03:58+00:00
29427,29427,29427,29427,84387,window snowing snow christmas thing,0,0_morning_hope_coffee_thing,morning - hope - coffee - thing - weekend - chris - person - everyone - sorry - evening,0.3481983469131523,False,Yes yes you all have windows I'm sorry but ITS SNOWING! Snow on Christmas Eve is the best thing to happen in 2020.,yes yes you all have windows i'm sorry but its snowing snow on christmas eve is the best thing to happen in,2020-12-24 08:04:56+00:00
29428,29428,29428,29428,121197,whilst christmas time others time year reason year everyone struggle reach share load,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.0,False,"Whilst Christmas time is happy for some, there are others who really struggle at this time of year, for many different reasons, and this year is especially tough for everyone. Don’t struggle - don’t ignore how you are feeling. Reach out, share the load. 💕 https://t.co/46mM0QI1GX",whilst christmas time is happy for some there are others who really struggle at this time of year for many different reasons and this year is especially tough for everyone don’t struggle  don’t ignore how you are feeling reach out share the load  ,2020-12-24 08:11:13+00:00
29429,29429,29429,29429,121196,thank family merry christmas friend,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.5981660245438919,False,@fofo_alrubiy Thank you fofo I hope you and your family are keeping safe Merry Christmas to you too my friend, thank you fofo i hope you and your family are keeping safe merry christmas to you too my friend,2020-12-24 08:12:34+00:00
29430,29430,29430,29430,43181,christmas christmas,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,1.0,False,Omg this is my first Christmas eve and Christmas Day off since 2015,omg this is my first christmas eve and christmas day off since,2020-12-24 08:28:42+00:00
29431,29431,29431,29431,36709,work hairdresser christmas party meant chocolate pile,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.4730974362929584,False,In work early as mum needed dropping at hairdressers (all those christmas parties she has booked in 🙄) but its meant I grabbed the last chocolate out the pile yay me.,in work early as mum needed dropping at hairdressers all those christmas parties she has booked in  but its meant i grabbed the last chocolate out the pile yay me,2020-12-24 08:29:01+00:00
29432,29432,29432,29432,13047,night christmas thanks donation angie baby copy book today parent story baby year story home,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.7310128531495859,False,"The Night Before Christmas! Not as quiet at the nnu, but thanks to a donation from little Demi’s mum, Angie every baby will receive a copy of this magical book today. We hope that parents can read the story to their babies that next year the story can be read to them at home https://t.co/Fu0DNecmIM",the night before christmas not as quiet at the nnu but thanks to a donation from little demi’s mum angie every baby will receive a copy of this magical book today we hope that parents can read the story to their babies that next year the story can be read to them at home ,2020-12-24 08:44:26+00:00
29433,29433,29433,29433,43180,fuck,8,8_food_school_life_meal,food - school - life - meal - child - cream - community - poverty - machine - sense,0.9201244770372092,True,@KatieRussellx You’re just so obsessed with me for fuck sake, you’re just so obsessed with me for fuck sake,2020-12-24 09:13:30+00:00
29434,29434,29434,29434,30863,friend year time network living ireland,7,7_time_girl_something_article,time - girl - something - article - kind - folk - reading - copy - round - lmao,0.0587004732460211,False,Really missed seeing my London friends this year Liz - there was a time when I was longer there than I was here and that great Irish network felt like living in Ireland in London - sending lots of virtual hugs and love from Dublin - we will reconnect soon #HAPPYCHRISTMAS https://t.co/zH9j71QoPb,really missed seeing my london friends this year liz  there was a time when i was longer there than i was here and that great irish network felt like living in ireland in london  sending lots of virtual hugs and love from dublin  we will reconnect soon  ,2020-12-24 10:09:26+00:00
29435,29435,29435,29435,6018,congratulation,-1,-1_nurse_time_people_year,nurse - time - people - year - care - health - today - patient - nursing - work,0.1507890989877509,True,@barryquinn2019 @QUBSONM @QUBelfast @NickLipley @RCNi_Richard @rcni @RCN_NI Congratulations Debbie Duncan @QUBSONM 👏👏👏,       congratulations debbie duncan  ,2020-12-24 10:11:53+00:00
